booking_id,property_id,platform,guest_name,booking_date,checkin_date,checkout_date,stay_nights,gross_booking_revenue,cleaning_fee,platform_fee,management_fee,maintenance_cost,total_cost,profit,avg_nightly_rate,review_rating,occupancy_status
BK009073,PROP040,Airbnb,James Pearce-Norman,2024-10-25,2024-12-17,2024-12-21,4,994.88,80,29.85,198.98,23.13,132.98,861.9,248.72,4.9,Completed
BK009074,PROP040,Airbnb,Gerald Young,2024-12-06,2024-12-21,2024-12-23,2,496.24,80,14.89,99.25,40.1,134.99,361.25,248.12,4.7,Completed
BK009075,PROP040,Airbnb,Hugh Murphy-Davies,2024-12-11,2024-12-24,2024-12-30,6,1438.32,90,43.15,287.66,46.89,180.04000000000002,1258.28,239.72,4.9,Completed
BK009076,PROP040,Airbnb,Lindsey Arnold,2024-12-16,2024-12-30,2025-01-01,2,499.6,60,14.99,99.92,56.55,131.54,368.06,249.8,4.9,Completed
BK009077,PROP040,Booking.com,Kevin Berry-Price,2024-11-20,2025-01-02,2025-01-08,6,1138.62,90,34.16,227.72,19.6,143.76,994.86,189.77,4.5,Completed
BK009078,PROP040,Booking.com,Nicholas Barnes,2024-11-16,2025-01-09,2025-01-11,2,375.6,70,11.27,75.12,54.44,135.70999999999998,239.89,187.8,4.3,Completed
BK009079,PROP040,Airbnb,Olivia Porter-Stone,2024-12-11,2025-01-12,2025-01-18,6,1067.82,70,32.03,213.56,57.01,159.04,908.78,177.97,5.0,Completed
BK009080,PROP040,Airbnb,Paul Gregory-Hodgson,2024-12-04,2025-01-18,2025-01-23,5,860.45,90,25.81,172.09,59.38,175.19,685.26,172.09,5.0,Completed
BK009081,PROP040,Airbnb,Mr Denis Evans,2024-12-04,2025-01-24,2025-01-30,6,1002.3,50,30.07,200.46,57.5,137.57,864.73,167.05,3.8,Completed
BK009082,PROP040,Booking.com,Phillip Richardson,2024-12-02,2025-01-31,2025-02-02,2,347.82,70,10.43,69.56,44.11,124.54,223.28,173.91,5.0,Completed
BK009083,PROP040,Booking.com,Carole Ahmed,2025-01-16,2025-02-02,2025-02-08,6,1030.44,50,30.91,206.09,13.96,94.87,935.57,171.74,4.5,Completed
BK009084,PROP040,Airbnb,Ms Margaret Stevenson,2025-01-12,2025-02-08,2025-02-12,4,694.32,60,20.83,138.86,55.88,136.71,557.61,173.58,4.6,Completed
BK009085,PROP040,Booking.com,Martyn Sinclair,2025-02-01,2025-02-12,2025-02-16,4,727.12,60,21.81,145.42,19.29,101.1,626.02,181.78,4.8,Completed
BK009086,PROP040,Airbnb,Kevin Nicholls-Chan,2024-12-28,2025-02-18,2025-02-22,4,731.04,70,21.93,146.21,38.72,130.65,600.39,182.76,4.6,Completed
BK009087,PROP040,Booking.com,Harriet Barker-Hutchinson,2025-01-11,2025-02-23,2025-02-26,3,550.23,90,16.51,110.05,14.1,120.61,429.62,183.41,4.7,Completed
BK009088,PROP040,Vrbo,Arthur Taylor,2025-01-13,2025-02-26,2025-03-04,6,905.7,80,27.17,181.14,52.12,159.29,746.41,150.95,4.7,Completed
BK009089,PROP040,Airbnb,Holly Read-Butler,2025-01-27,2025-03-04,2025-03-10,6,1280.46,50,38.41,256.09,21.75,110.16,1170.3,213.41,4.4,Completed
BK009090,PROP040,Vrbo,Dr Chloe Johnson,2025-01-12,2025-03-10,2025-03-14,4,937.4,90,28.12,187.48,16.44,134.56,802.84,234.35,4.8,Completed
BK009091,PROP040,Airbnb,Lynn Johnson,2025-02-12,2025-03-14,2025-03-20,6,1475.52,70,44.27,295.1,37.1,151.37,1324.15,245.92,4.5,Completed
BK009092,PROP040,Vrbo,Karl Jackson,2025-02-18,2025-03-21,2025-03-27,6,1376.94,50,41.31,275.39,54.49,145.8,1231.14,229.49,4.6,Completed
BK009093,PROP040,airbnb,Beth Gregory,2025-01-29,2025-03-27,2025-03-29,2,432.38,50,12.97,86.48,47.82,110.78999999999999,321.59,216.19,4.7,Completed
BK009094,PROP040,Airbnb,Diane Khan,2025-03-11,2025-03-29,2025-04-05,7,1372.77,80,41.18,274.55,10.9,132.08,1240.69,196.11,4.8,Completed
BK009095,PROP040,Vrbo,Ruth Lawrence,2025-02-18,2025-04-05,2025-04-09,4,714.72,70,21.44,142.94,41.58,133.01999999999998,581.7,178.68,4.6,Completed
BK009096,PROP040,Airbnb,Lindsey Walton,2025-02-10,2025-04-10,2025-04-16,6,1168.5,80,35.05,233.7,20.38,135.43,1033.07,194.75,4.7,Completed
BK009097,PROP040,Airbnb,Ms Ashleigh Ali,2025-03-21,2025-04-16,2025-04-21,5,1002.15,50,30.06,200.43,57.3,137.36,864.79,200.43,4.9,Completed
BK009098,PROP040,Airbnb,Louise O'Brien,2025-02-26,2025-04-21,2025-04-28,7,1490.23,50,44.71,298.05,27.94,122.65,1367.58,212.89,4.3,Completed
BK009099,PROP040,Booking.com,Irene Smith,2025-03-19,2025-04-28,2025-05-03,5,1010.95,60,30.33,202.19,56.35,146.68,864.27,202.19,4.6,Completed
BK009100,PROP040,Booking.com,Abigail Law,2025-03-25,2025-05-03,2025-05-10,7,1424.22,90,42.73,284.84,42.34,175.07,1249.15,203.46,4.6,Completed
BK009101,PROP040,Airbnb,Katie Freeman,2025-04-18,2025-05-10,2025-05-14,4,804.88,90,,160.98,34.77,148.92000000000002,655.96,201.22,4.9,Completed
BK009102,PROP040,Vrbo,Dr Jonathan Wells,2025-05-03,2025-05-14,2025-05-21,7,1459.22,70,43.78,291.84,26.14,139.92000000000002,1319.3,208.46,4.8,Completed
BK009103,PROP040,Airbnb,Alexander Hewitt,2025-03-24,2025-05-21,2025-05-27,6,1274.7,60,38.24,254.94,18.15,116.39000000000001,1158.31,212.45,4.9,Completed
BK009104,PROP040,Booking.com,Lynne Smith,2025-04-02,2025-05-27,2025-06-03,7,1277.29,80,38.32,255.46,47.84,166.16,1111.13,182.47,4.7,Completed
BK009105,PROP040,Airbnb,Mrs Jacqueline Brown,2025-05-06,2025-06-03,2025-06-05,2,542.16,50,16.26,108.43,55.58,121.84,420.32,271.08,4.5,Completed
BK009106,PROP040,Airbnb,Louise White,2025-04-20,2025-06-05,2025-06-11,6,1710.36,50,51.31,342.07,41.34,142.65,1567.71,285.06,4.3,Completed
BK009107,PROP040,Airbnb,Louise Parry-Jennings,2025-05-09,2025-06-11,2025-06-13,2,504.64,80,15.14,100.93,50.72,145.86,358.78,252.32,4.6,Completed
BK009108,PROP040,Vrbo,Kayleigh Chandler,2025-04-16,2025-06-13,2025-06-19,6,1797.0,70,53.91,359.4,17.76,141.67,1655.33,299.5,5.0,Completed
BK009109,PROP040,Airbnb,Mohammad Mahmood-Oliver,2025-04-30,2025-06-19,2025-06-26,7,2100.49,90,63.01,420.1,52.52,205.53,1894.96,300.07,5.0,Completed
BK009110,PROP040,Airbnb,Miss Irene Clark,2025-06-21,2025-06-26,2025-06-30,4,1175.76,60,35.27,235.15,40.31,135.58,1040.18,293.94,5.0,Completed
BK009111,PROP040,Airbnb,Katy Brown-Wright,2025-05-07,2025-06-30,2025-07-06,6,1653.9,90,49.62,330.78,39.35,178.97,1474.93,275.65,4.4,Completed
BK009112,PROP040,Booking.com,Mr Mohamed Hunter,2025-05-24,2025-07-06,2025-07-13,7,2043.93,70,61.32,408.79,34.2,165.51999999999998,1878.41,291.99,4.7,Completed
BK009113,PROP040,Airbnb,Heather Carter,2025-06-09,2025-07-14,2025-07-16,2,562.82,60,16.88,112.56,33.91,110.78999999999999,452.03,281.41,4.4,Completed
BK009114,PROP040,Vrbo,Andrew Howell,2025-05-22,2025-07-16,2025-07-18,2,506.44,60,15.19,101.29,12.59,87.78,418.66,253.22,5.0,Completed
BK009115,PROP040,Airbnb,Philip Harrison,2025-06-21,2025-07-18,2025-07-23,5,1580.3,90,47.41,316.06,42.12,179.53,1400.77,316.06,4.3,Completed
BK009116,PROP040,Airbnb,Alan Nicholls-Lloyd,2025-06-13,2025-07-23,2025-07-30,7,2080.26,50,62.41,416.05,32.85,145.26,1935.0,297.18,5.0,Completed
BK009117,PROP040,Booking.com,Mathew White-Gordon,2025-07-03,2025-07-30,2025-08-02,3,875.97,70,26.28,175.19,58.75,155.03,720.94,291.99,4.3,Completed
BK009118,PROP040,Booking.com,Martyn Lee,2025-06-23,2025-08-02,2025-08-06,4,1127.44,50,33.82,225.49,25.97,109.78999999999999,1017.65,281.86,4.6,Completed
BK009119,PROP040,Booking.com,Anne Williams,2025-08-01,2025-08-06,2025-08-09,3,863.1,80,25.89,172.62,13.75,119.64,743.46,287.7,4.7,Completed
BK009120,PROP040,Airbnb,Louis Cunningham,2025-06-23,2025-08-09,2025-08-13,4,1106.56,90,33.2,221.31,50.99,174.19,932.37,276.64,5.0,Completed
BK009121,PROP040,Booking.com,Dr Bethan Thomas,2025-07-07,2025-08-13,2025-08-20,7,2002.49,60,60.07,400.5,44.1,164.17,1838.32,286.07,4.8,Completed
BK009122,PROP040,Airbnb,Dr Rhys Yates,2025-07-26,2025-08-20,2025-08-22,2,523.8,90,15.71,104.76,24.22,129.93,393.87,261.9,4.4,Completed
BK009123,PROP040,Airbnb,Mathew Campbell,2025-07-25,2025-08-22,2025-08-25,3,738.54,90,22.16,147.71,29.26,141.42,597.12,246.18,4.8,Completed
BK009124,PROP040,Vrbo,Mr Daniel Hall,2025-07-09,2025-08-25,2025-08-27,2,586.28,70,17.59,117.26,23.45,111.04,475.24,293.14,4.9,Completed
BK009125,PROP040,Vrbo,Kelly Lynch,2025-08-19,2025-08-27,2025-09-02,6,1627.44,80,48.82,325.49,13.06,141.88,1485.56,271.24,4.8,Completed
BK009126,PROP040,Airbnb,Hilary Walker,2025-08-13,2025-09-03,2025-09-06,3,617.43,60,18.52,123.49,16.06,94.58,522.85,205.81,4.9,Completed
BK009127,PROP040,Airbnb,Mrs Alison Taylor,2025-07-09,2025-09-06,2025-09-11,5,935.0,80,28.05,187.0,15.48,123.53,811.47,187.0,4.8,Completed
BK009128,PROP040,Booking.com,Norman Morris,2025-09-04,2025-09-11,2025-09-17,6,1301.46,60,39.04,260.29,17.88,116.91999999999999,1184.54,216.91,4.9,Completed
BK009129,PROP040,Airbnb,Matthew Turner,2025-07-31,2025-09-17,2025-09-22,5,1072.1,70,32.16,214.42,56.4,158.56,913.54,214.42,4.6,Completed
BK009130,PROP040,Booking.com,Katherine Hamilton,2025-08-22,2025-09-22,2025-09-24,2,411.98,60,12.36,82.4,16.17,88.53,323.45,205.99,4.8,Completed
BK009131,PROP040,Booking.com,Dr Jayne Smith,2025-08-10,2025-09-24,2025-09-28,4,814.28,90,24.43,162.86,14.4,128.83,685.45,203.57,4.6,Completed
BK009132,PROP040,Booking.com,Miss Lindsey Davies,2025-09-09,2025-09-28,2025-09-30,2,392.34,50,11.77,78.47,13.21,74.97999999999999,317.36,196.17,4.4,Completed
BK009133,PROP040,Booking.com,Natalie Webb-Lloyd,2025-09-05,2025-10-01,2025-10-03,2,397.96,80,11.94,79.59,32.74,124.68,273.28,198.98,4.5,Completed
BK009134,PROP040,Vrbo,Louise Davies-Smith,2025-09-17,2025-10-03,2025-10-10,7,1283.66,80,38.51,256.73,42.53,161.04,1122.62,183.38,4.8,Completed
BK009135,PROP040,Airbnb,Clive Williams,2025-09-17,2025-10-10,2025-10-16,6,1159.68,60,34.79,231.94,29.41,124.19999999999999,1035.48,193.28,4.7,Completed
BK009136,PROP040,Airbnb,Dr Joel Bibi,2025-08-21,2025-10-16,2025-10-20,4,714.36,70,21.43,142.87,29.65,121.08000000000001,593.28,178.59,5.0,Completed
BK009137,PROP040,Airbnb,Dr Eileen Andrews,2025-10-12,2025-10-20,2025-10-22,2,399.68,80,11.99,79.94,23.19,115.17999999999999,284.5,199.84,4.9,Completed
BK009138,PROP040,Booking.com,Edward Holmes,2025-09-11,2025-10-22,2025-10-25,3,585.21,90,17.56,117.04,43.7,151.26,433.95,195.07,4.9,Completed
BK009139,PROP040,airbnb,Joseph Smith,2025-09-04,2025-10-25,2025-10-29,4,744.04,90,22.32,148.81,28.36,140.68,603.36,186.01,4.7,Completed
BK009140,PROP040,Airbnb,Lindsey Hayes-Mason,2025-10-10,2025-10-29,2025-11-01,3,586.44,90,17.59,117.29,42.05,149.64,436.8,195.48,4.9,Completed
BK009141,PROP040,Airbnb,Dr Leigh Riley,2025-10-22,2025-11-01,2025-11-04,3,763.74,70,22.91,152.75,57.63,150.54,613.2,254.58,4.9,Completed
BK009142,PROP040,Airbnb,Gordon Jones,2025-10-24,2025-11-05,2025-11-12,7,1834.63,90,55.04,366.93,34.52,179.56,1655.07,262.09,4.7,Completed
BK009143,PROP040,Vrbo,Dr Conor Watkins,2025-10-16,2025-11-12,2025-11-16,4,946.24,90,28.39,189.25,13.98,132.37,813.87,236.56,4.6,Completed
BK009144,PROP040,Booking.com,Phillip Slater,2025-11-06,2025-11-16,2025-11-22,6,1471.62,90,44.15,294.32,47.39,181.54000000000002,1290.08,245.27,4.6,Completed
BK009145,PROP040,Airbnb,Dr Robin Dixon,2025-10-26,2025-11-22,2025-11-26,4,891.76,70,26.75,178.35,14.55,111.3,780.46,222.94,4.4,Completed
BK009146,PROP040,Airbnb,Ms Katie Hawkins,2025-11-03,2025-11-28,2025-12-01,3,761.7,90,22.85,152.34,31.21,144.06,617.64,253.9,4.4,Completed
BK009147,PROP040,Airbnb,Mrs Josephine Watson,2025-11-07,2025-12-01,2025-12-04,3,817.29,50,24.52,163.46,34.2,108.72,708.57,272.43,4.5,Completed
BK009148,PROP040,Airbnb,Jessica Bell,2025-11-20,2025-12-05,2025-12-09,4,1006.84,90,30.21,201.37,33.98,154.19,852.65,251.71,4.5,Completed
BK009149,PROP040,Airbnb,Dr Clifford Gordon,2025-11-25,2025-12-09,2025-12-15,6,1276.2,50,38.29,255.24,43.16,131.45,1144.75,212.7,5.0,Completed
BK009150,PROP040,Airbnb,Mrs Aimee Jones,2025-10-22,2025-12-15,2025-12-17,2,462.68,80,13.88,92.54,59.45,153.32999999999998,309.35,231.34,4.9,Completed
BK009151,PROP040,Airbnb,Mr Samuel Walker,2025-11-23,2025-12-17,2025-12-24,7,1589.14,60,47.67,317.83,45.95,153.62,1435.52,227.02,4.5,Completed
BK009152,PROP040,Vrbo,Frank Stewart-Booth,2025-12-04,2025-12-24,2025-12-29,5,1184.6,90,35.54,236.92,47.68,173.22,1011.38,236.92,4.4,Completed
BK009153,PROP041,Airbnb,Ashley Lewis,2022-12-24,2023-01-01,2023-01-05,4,633.16,80,18.99,126.63,16.86,115.85,517.31,158.29,4.5,Completed
BK009154,PROP041,Airbnb,Miss Valerie Lyons,2023-01-02,2023-01-08,2023-01-10,2,278.62,60,8.36,55.72,24.03,92.39,186.23,139.31,4.7,Completed
BK009155,PROP041,Airbnb,Janet Forster-Patel,2022-12-17,2023-01-10,2023-01-12,2,303.18,50,9.1,60.64,20.55,79.65,223.53,151.59,4.5,Completed
BK009156,PROP041,Airbnb,Margaret Harris,2022-12-09,2023-01-13,2023-01-16,3,481.71,50,14.45,96.34,24.1,88.55000000000001,393.16,160.57,5.0,Completed
BK009157,PROP041,Airbnb,Lindsey Barker,2022-11-30,2023-01-16,2023-01-23,7,1040.27,50,31.21,208.05,58.23,139.44,900.83,148.61,4.2,Completed
BK009158,PROP041,Vrbo,Katie Warren-Jones,2023-01-17,2023-01-23,2023-01-26,3,446.31,60,13.39,89.26,54.58,127.97,318.34,148.77,4.7,Completed
BK009159,PROP041,Airbnb,Rebecca Davies,2022-12-27,2023-01-26,2023-01-31,5,844.95,50,25.35,168.99,47.02,122.37,722.58,168.99,4.6,Completed
BK009160,PROP041,Booking.com,Mr Terry Frost,2022-12-24,2023-01-31,2023-02-07,7,1167.81,80,35.03,233.56,40.63,155.66,1012.15,166.83,4.8,Completed
BK009161,PROP041,Booking.com,Dr Frank White,2023-01-06,2023-02-07,2023-02-14,7,1089.41,60,32.68,217.88,27.58,120.26,969.15,155.63,4.6,Completed
BK009162,PROP041,Airbnb,Linda Cox,2023-01-12,2023-02-14,2023-02-16,2,300.12,50,9.0,60.02,20.58,79.58,220.54,150.06,4.5,Completed
BK009163,PROP041,Airbnb,Miss Leah North,2022-12-29,2023-02-16,2023-02-20,4,639.76,90,19.19,127.95,41.13,150.32,489.44,159.94,5.0,Completed
BK009164,PROP041,Airbnb,Marion Shaw,2023-01-16,2023-02-22,2023-03-01,7,1093.05,80,32.79,218.61,19.5,132.29,960.76,156.15,4.2,Completed
BK009165,PROP041,Airbnb,Gail Martin,2023-01-01,2023-03-02,2023-03-04,2,352.02,80,10.56,70.4,15.66,106.22,245.8,176.01,5.0,Completed
BK009166,PROP041,Vrbo,Emily Kaur,2023-02-05,2023-03-04,2023-03-09,5,753.5,70,22.61,150.7,12.39,105.0,648.5,150.7,,Completed
BK009167,PROP041,Airbnb,Megan Brown,2023-01-11,2023-03-10,2023-03-13,3,555.57,50,16.67,111.11,14.76,81.43,474.14,185.19,4.8,Completed
BK009168,PROP041,Vrbo,Naomi Fletcher-Hill,2023-02-13,2023-03-13,2023-03-15,2,340.24,70,10.21,68.05,17.12,97.33000000000001,242.91,170.12,4.8,Completed
BK009169,PROP041,Booking.com,Yvonne Williams,2023-03-02,2023-03-15,2023-03-22,7,1281.84,60,38.46,256.37,21.77,120.23,1161.61,183.12,5.0,Completed
BK009170,PROP041,Airbnb,Victoria Lyons,2023-03-10,2023-03-22,2023-03-28,6,1134.54,50,34.04,226.91,50.41,134.45,1000.09,189.09,4.3,Completed
BK009171,PROP041,Booking.com,Amber Higgins,2023-02-12,2023-03-28,2023-03-30,2,356.28,80,10.69,71.26,59.24,149.93,206.35,178.14,4.7,Completed
BK009172,PROP041,Airbnb,Dr Hayley Kelly,2023-02-24,2023-04-01,2023-04-05,4,807.36,70,24.22,161.47,55.56,149.78,657.58,201.84,4.7,Completed
BK009173,PROP041,Vrbo,Barry Marsh,2023-02-08,2023-04-05,2023-04-10,5,879.8,50,26.39,175.96,15.6,91.99,787.81,175.96,4.5,Completed
BK009174,PROP041,Airbnb,Miss Yvonne Harris,2023-03-05,2023-04-10,2023-04-14,4,753.12,50,22.59,150.62,49.59,122.18,630.94,188.28,4.9,Completed
BK009175,PROP041,Airbnb,Ms Lynn Leach,2023-03-28,2023-04-14,2023-04-19,5,893.3,60,26.8,178.66,21.99,108.78999999999999,784.51,178.66,4.7,Completed
BK009176,PROP041,Vrbo,Arthur Woods,2023-03-12,2023-04-19,2023-04-21,2,350.8,70,10.52,70.16,42.36,122.88,227.92,175.4,5.0,Completed
BK009177,PROP041,Airbnb,Gillian Chadwick-Rice,2023-03-22,2023-04-21,2023-04-23,2,393.4,60,11.8,78.68,30.12,101.92,291.48,196.7,5.0,Completed
BK009178,PROP041,Airbnb,Barbara Yates,2023-03-03,2023-04-23,2023-04-30,7,1228.71,70,36.86,245.74,26.95,133.81,1094.9,175.53,4.7,Completed
BK009179,PROP041,Booking.com,Stanley White,2023-03-28,2023-04-30,2023-05-07,7,1082.97,80,32.49,216.59,47.04,159.53,923.44,154.71,4.9,Completed
BK009180,PROP041,Airbnb,Jake Davis,2023-03-09,2023-05-08,2023-05-12,4,659.68,80,19.79,131.94,42.35,142.14,517.54,164.92,,Completed
BK009181,PROP041,Booking.com,Miss Georgina Hopkins,2023-03-28,2023-05-12,2023-05-18,6,970.68,50,29.12,194.14,27.85,106.97,863.71,161.78,4.2,Completed
BK009182,PROP041,Airbnb,Lauren Williams,2023-04-27,2023-05-19,2023-05-21,2,355.0,80,10.65,71.0,36.43,127.08000000000001,227.92,177.5,5.0,Completed
BK009183,PROP041,Booking.com,Dr Nigel Bray,2023-03-28,2023-05-21,2023-05-23,2,377.76,60,11.33,75.55,46.66,117.99,259.77,188.88,4.6,Completed
BK009184,PROP041,Airbnb,Mr Lewis Jordan,2023-05-04,2023-05-23,2023-05-29,6,1002.48,70,30.07,200.5,18.5,118.57,883.91,167.08,4.7,Completed
BK009185,PROP041,Airbnb,Miss Maria Slater,2023-05-21,2023-05-29,2023-06-04,6,1029.0,60,30.87,205.8,30.3,121.17,907.83,171.5,4.7,Completed
BK009186,PROP041,Booking.com,Shane Williams,2023-04-14,2023-06-05,2023-06-09,4,1052.68,90,31.58,210.54,47.79,169.37,883.31,263.17,4.7,Completed
BK009187,PROP041,Airbnb,Ms Sarah Evans,2023-05-31,2023-06-09,2023-06-11,2,508.76,50,15.26,101.75,36.93,102.19,406.57,254.38,4.1,Completed
BK009188,PROP041,Airbnb,Christine Duffy,2023-05-19,2023-06-11,2023-06-14,3,704.07,80,21.12,140.81,45.84,146.96,557.11,234.69,4.8,Completed
BK009189,PROP041,airbnb,Miss Katherine Roberts,2023-05-07,2023-06-14,2023-06-19,5,1250.45,70,37.51,250.09,39.41,146.92,1103.53,250.09,4.1,Completed
BK009190,PROP041,Airbnb,Marie Morton,2023-05-31,2023-06-20,2023-06-24,4,1078.92,60,,215.78,33.14,125.51,953.41,269.73,4.8,Completed
BK009191,PROP041,Vrbo,Dr John Green,2023-06-13,2023-06-24,2023-07-01,7,1607.9,90,48.24,321.58,51.48,189.72,1418.18,229.7,5.0,Completed
BK009192,PROP041,Airbnb,Ms Kerry Cross,2023-05-05,2023-07-01,2023-07-06,5,1318.55,80,39.56,263.71,26.35,145.91,1172.64,263.71,5.0,Completed
BK009193,PROP041,Booking.com,Irene Mahmood,2023-06-09,2023-07-06,2023-07-10,4,1016.08,70,30.48,203.22,41.39,141.87,874.21,254.02,4.5,Completed
BK009194,PROP041,Airbnb,Bethany Lamb-Roberts,2023-07-04,2023-07-10,2023-07-17,7,1589.98,80,47.7,318.0,39.86,167.56,1422.42,227.14,4.6,Completed
BK009195,PROP041,Airbnb,Antony Lawrence,2023-07-09,2023-07-17,2023-07-23,6,1653.36,50,49.6,330.67,33.81,133.41,1519.95,275.56,4.8,Completed
BK009196,PROP041,Airbnb,Guy Woods,2023-07-17,2023-07-23,2023-07-30,7,1705.13,70,51.15,341.03,26.87,148.02,1557.11,243.59,5.0,Completed
BK009197,PROP041,Vrbo,Dr Yvonne Rowe,2023-07-19,2023-07-30,2023-08-04,5,1202.7,60,36.08,240.54,15.19,111.27,1091.43,240.54,4.5,Completed
BK009198,PROP041,Airbnb,Lucy Pearce,2023-07-24,2023-08-04,2023-08-09,5,1024.9,60,30.75,204.98,58.08,148.82999999999998,876.07,204.98,4.0,Completed
BK009199,PROP041,Airbnb,Stewart Jones,2023-07-27,2023-08-09,2023-08-15,6,1128.42,90,33.85,225.68,27.87,151.72,976.7,188.07,4.9,Completed
BK009200,PROP041,Booking.com,Patricia Burrows-Burgess,2023-07-01,2023-08-15,2023-08-17,2,408.18,70,12.25,81.64,28.3,110.55,297.63,204.09,4.9,Completed
BK009201,PROP041,Airbnb,Dr Lynne Wilson,2023-07-10,2023-08-18,2023-08-22,4,920.28,50,27.61,184.06,34.9,112.50999999999999,807.77,230.07,4.5,Completed
BK009202,PROP041,Booking.com,Hugh Evans,2023-07-29,2023-08-22,2023-08-27,5,1189.1,70,35.67,237.82,17.8,123.47,1065.63,237.82,5.0,Completed
BK009203,PROP041,Airbnb,Alexandra Norris,2023-07-21,2023-08-27,2023-09-03,7,1533.63,70,46.01,306.73,20.8,136.81,1396.82,219.09,4.9,Completed
BK009204,PROP041,Airbnb,Mr Ronald Smith,2023-08-28,2023-09-06,2023-09-09,3,539.25,50,16.18,107.85,19.24,85.42,453.83,179.75,4.2,Completed
BK009205,PROP041,Airbnb,Miss Eleanor Williams,2023-08-06,2023-09-09,2023-09-14,5,907.95,70,27.24,181.59,55.23,152.47,755.48,181.59,4.7,Completed
BK009206,PROP041,Airbnb,Donna Dobson-Shaw,2023-07-18,2023-09-14,2023-09-19,5,810.35,70,24.31,162.07,17.82,112.13,698.22,162.07,5.0,Completed
BK009207,PROP041,Airbnb,Ms Tracy Ferguson,2023-08-06,2023-09-19,2023-09-26,7,1310.47,70,39.31,262.09,35.68,144.99,1165.48,187.21,4.9,Completed
BK009208,PROP041,Airbnb,Ian Bailey,2023-09-18,2023-09-26,2023-10-01,5,854.5,60,25.63,170.9,31.96,117.59,736.91,170.9,4.6,Completed
BK009209,PROP041,airbnb,Mrs Lynne Austin,2023-09-05,2023-10-01,2023-10-04,3,560.58,60,16.82,112.12,58.71,135.53,425.05,186.86,4.5,Completed
BK009210,PROP041,Airbnb,Amy Harris,2023-09-07,2023-10-05,2023-10-12,7,1406.79,90,42.2,281.36,19.76,151.95999999999998,1254.83,200.97,5.0,Completed
BK009211,PROP041,Booking.com,Valerie Lee-Wilson,2023-09-13,2023-10-12,2023-10-17,5,808.55,70,24.26,161.71,12.08,106.34,702.21,161.71,4.8,Completed
BK009212,PROP041,Airbnb,Mr Allan Graham,2023-09-25,2023-10-17,2023-10-24,7,1181.46,70,35.44,236.29,55.76,161.2,1020.26,168.78,4.2,Completed
BK009213,PROP041,Airbnb,Dr Guy Williams,2023-10-03,2023-10-24,2023-10-27,3,629.01,60,18.87,125.8,29.85,108.72,520.29,209.67,4.6,Completed
BK009214,PROP041,Booking.com,Andrea Harvey,2023-09-09,2023-10-27,2023-10-29,2,296.62,50,8.9,59.32,50.02,108.92,187.7,148.31,4.7,Completed
BK009215,PROP041,Airbnb,Mr Brett Burns,2023-09-07,2023-10-29,2023-10-31,2,323.7,90,9.71,64.74,38.49,138.20000000000002,185.5,161.85,5.0,Completed
BK009216,PROP041,Airbnb,Ms Olivia Jennings,2023-10-11,2023-10-31,2023-11-04,4,608.56,50,18.26,121.71,57.38,125.64000000000001,482.92,152.14,4.8,Completed
BK009217,PROP041,Vrbo,Mr Arthur Wallace,2023-10-01,2023-11-04,2023-11-06,2,411.86,70,12.36,82.37,15.99,98.35,313.51,205.93,4.5,Completed
BK009218,PROP041,Airbnb,Ms Elaine Jones,2023-10-21,2023-11-06,2023-11-08,2,383.1,90,11.49,76.62,28.82,130.31,252.79,191.55,4.8,Completed
BK009219,PROP041,Airbnb,Dr Christopher Barber,2023-10-20,2023-11-08,2023-11-13,5,1128.6,50,33.86,225.72,26.87,110.73,1017.87,225.72,4.4,Completed
BK009220,PROP041,Airbnb,Alexander Wilkinson,2023-11-07,2023-11-14,2023-11-18,4,995.76,60,29.87,199.15,23.52,113.39,882.37,248.94,4.8,Completed
BK009221,PROP041,Booking.com,Mrs Suzanne Martin,2023-11-11,2023-11-18,2023-11-20,2,367.36,70,11.02,73.47,20.85,101.87,265.49,183.68,4.8,Completed
BK009222,PROP041,Airbnb,Louis Lane,2023-10-31,2023-11-21,2023-11-26,5,1064.5,60,31.93,212.9,18.3,110.23,954.27,212.9,4.6,Completed
BK009223,PROP041,Airbnb,Miss Angela Brown,2023-10-07,2023-11-27,2023-12-03,6,1348.5,70,40.45,269.7,55.63,166.08,1182.42,224.75,5.0,Completed
BK009224,PROP041,Booking.com,Dr Hannah White,2023-11-26,2023-12-03,2023-12-08,5,1002.6,70,30.08,200.52,18.22,118.3,884.3,200.52,4.8,Completed
BK009225,PROP041,Booking.com,Dr Tom Spencer,2023-11-03,2023-12-08,2023-12-13,5,1008.1,80,30.24,201.62,59.22,169.45999999999998,838.64,201.62,4.6,Completed
BK009226,PROP041,Booking.com,Eric Brown,2023-11-05,2023-12-13,2023-12-18,5,1285.75,60,38.57,257.15,55.28,153.85,1131.9,257.15,5.0,Completed
BK009227,PROP041,Airbnb,Catherine Richards,2023-11-03,2023-12-19,2023-12-21,2,463.0,50,13.89,92.6,13.19,77.08,385.92,231.5,5.0,Completed
BK009228,PROP041,Airbnb,Thomas Smith,2023-12-02,2023-12-21,2023-12-24,3,611.79,90,18.35,122.36,17.52,125.86999999999999,485.92,203.93,4.5,Completed
BK009229,PROP041,Airbnb,Jordan Burns,2023-12-17,2023-12-24,2023-12-27,3,541.77,60,16.25,108.35,20.52,96.77,445.0,180.59,4.3,Completed
